"TIME","GEO","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2014","Italy","Age reached during the year","Total","Number","Males","139,130",""
"2014","Italy","Age reached during the year","Total","Number","Females","138,501",""
"2014","Cyprus","Age reached during the year","Total","Number","Total","9,212",""
"2014","Cyprus","Age reached during the year","Total","Number","Males","2,764",""
"2014","Cyprus","Age reached during the year","Total","Number","Females","6,448",""
"2014","Latvia","Age reached during the year","Total","Number","Total","10,365",""
"2014","Latvia","Age reached during the year","Total","Number","Males","6,414",""
"2014","Latvia","Age reached during the year","Total","Number","Females","3,951",""
"2014","Lithuania","Age reached during the year","Total","Number","Total","24,294",""
"2014","Lithuania","Age reached during the year","Total","Number","Males","13,322",""
"2014","Lithuania","Age reached during the year","Total","Number","Females","10,972",""
"2014","Luxembourg","Age reached during the year","Total","Number","Total","22,332",""
"2014","Luxembourg","Age reached during the year","Total","Number","Males","11,970",""
"2014","Luxembourg","Age reached during the year","Total","Number","Females","10,362",""
"2014","Hungary","Age reached during the year","Total","Number","Total","54,581",""
"2014","Hungary","Age reached during the year","Total","Number","Males","30,835",""
"2014","Hungary","Age reached during the year","Total","Number","Females","23,746",""
"2014","Malta","Age reached during the year","Total","Number","Total","14,454",""
"2014","Malta","Age reached during the year","Total","Number","Males","8,409",""
"2014","Malta","Age reached during the year","Total","Number","Females","6,045",""
"2014","Netherlands","Age reached during the year","Total","Number","Total","145,323",""
"2014","Netherlands","Age reached during the year","Total","Number","Males","75,529",""
"2014","Netherlands","Age reached during the year","Total","Number","Females","69,794",""
"2014","Austria","Age reached during the year","Total","Number","Total","116,262",""
"2014","Austria","Age reached during the year","Total","Number","Males","63,768",""
"2014","Austria","Age reached during the year","Total","Number","Females","52,494",""
"2014","Poland","Age reached during the year","Total","Number","Total","222,275","p"
"2014","Poland","Age reached during the year","Total","Number","Males","125,641","p"
"2014","Poland","Age reached during the year","Total","Number","Females","96,634","p"
"2014","Portugal","Age reached during the year","Total","Number","Total","19,516",""
"2014","Portugal","Age reached during the year","Total","Number","Males","8,689",""
"2014","Portugal","Age reached during the year","Total","Number","Females","10,827",""
"2014","Romania","Age reached during the year","Total","Number","Total","136,035",""
"2014","Romania","Age reached during the year","Total","Number","Males","70,841",""
"2014","Romania","Age reached during the year","Total","Number","Females","65,194",""
"2014","Slovenia","Age reached during the year","Total","Number","Total","13,846",""
"2014","Slovenia","Age reached during the year","Total","Number","Males","8,242",""
"2014","Slovenia","Age reached during the year","Total","Number","Females","5,604",""
"2014","Slovakia","Age reached during the year","Total","Number","Total","5,357","p"
"2014","Slovakia","Age reached during the year","Total","Number","Males","3,109","p"
"2014","Slovakia","Age reached during the year","Total","Number","Females","2,248","p"
"2014","Finland","Age reached during the year","Total","Number","Total","31,507",""
"2014","Finland","Age reached during the year","Total","Number","Males","16,061",""
"2014","Finland","Age reached during the year","Total","Number","Females","15,446",""
"2014","Sweden","Age reached during the year","Total","Number","Total","126,966",""
"2014","Sweden","Age reached during the year","Total","Number","Males","69,113",""
"2014","Sweden","Age reached during the year","Total","Number","Females","57,853",""
"2014","Iceland","Age reached during the year","Total","Number","Total","5,368",""
"2014","Iceland","Age reached during the year","Total","Number","Males","2,961",""
"2014","Iceland","Age reached during the year","Total","Number","Females","2,407",""
"2014","Liechtenstein","Age reached during the year","Total","Number","Total","615",""
"2014","Liechtenstein","Age reached during the year","Total","Number","Males","312",""
"2014","Liechtenstein","Age reached during the year","Total","Number","Females","303",""
"2014","Norway","Age reached during the year","Total","Number","Total","66,903",""
"2014","Norway","Age reached during the year","Total","Number","Males","36,528",""
"2014","Norway","Age reached during the year","Total","Number","Females","30,375",""
"2014","Switzerland","Age reached during the year","Total","Number","Total","156,282",""
"2014","Switzerland","Age reached during the year","Total","Number","Males","81,109",""
"2014","Switzerland","Age reached during the year","Total","Number","Females","75,173",""
"2014","United Kingdom","Age reached during the year","Total","Number","Total","631,991",""
"2014","United Kingdom","Age reached during the year","Total","Number","Males","319,327",""
"2014","United Kingdom","Age reached during the year","Total","Number","Females","312,664",""
"2014","Montenegro","Age reached during the year","Total","Number","Total","5,353",""
"2014","Montenegro","Age reached during the year","Total","Number","Males","3,144",""
"2014","Montenegro","Age reached during the year","Total","Number","Females","2,209",""
"2014","North Macedonia","Age reached during the year","Total","Number","Total","1,935",""
"2014","North Macedonia","Age reached during the year","Total","Number","Males","1,001",""
"2014","North Macedonia","Age reached during the year","Total","Number","Females","934",""
"2015","Belgium","Age reached during the year","Total","Number","Total","146,626",""
"2015","Belgium","Age reached during the year","Total","Number","Males","83,409",""
"2015","Belgium","Age reached during the year","Total","Number","Females","63,217",""
"2015","Bulgaria","Age reached during the year","Total","Number","Total","25,223","p"
"2015","Bulgaria","Age reached during the year","Total","Number","Males","13,493",""
"2015","Bulgaria","Age reached during the year","Total","Number","Females","11,730",""
"2015","Czechia","Age reached during the year","Total","Number","Total","29,602",""
"2015","Czechia","Age reached during the year","Total","Number","Males","16,324",""
"2015","Czechia","Age reached during the year","Total","Number","Females","13,278",""
"2015","Denmark","Age reached during the year","Total","Number","Total","78,492",""
"2015","Denmark","Age reached during the year","Total","Number","Males","42,546",""
"2015","Denmark","Age reached during the year","Total","Number","Females","35,946",""
"2015","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","1,571,047","e"
"2015","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Males","987,660","e"
"2015","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Females","583,387","e"
"2015","Estonia","Age reached during the year","Total","Number","Total","15,413","b"
"2015","Estonia","Age reached during the year","Total","Number","Males","9,407","b"
"2015","Estonia","Age reached during the year","Total","Number","Females","6,006","b"
"2015","Ireland","Age reached during the year","Total","Number","Total","80,792",""
"2015","Ireland","Age reached during the year","Total","Number","Males","39,844",""
"2015","Ireland","Age reached during the year","Total","Number","Females","40,948",""
"2015","Greece","Age reached during the year","Total","Number","Total","64,446","b"
"2015","Greece","Age reached during the year","Total","Number","Males","35,589",""
"2015","Greece","Age reached during the year","Total","Number","Females","28,857",""
"2015","Spain","Age reached during the year","Total","Number","Total","342,114",""
"2015","Spain","Age reached during the year","Total","Number","Males","169,626",""
"2015","Spain","Age reached during the year","Total","Number","Females","172,488",""
"2015","France","Age reached during the year","Total","Number","Total","364,221",""
"2015","France","Age reached during the year","Total","Number","Males","177,217",""
"2015","France","Age reached during the year","Total","Number","Females","187,004",""
"2015","Croatia","Age reached during the year","Total","Number","Total","11,706",""
"2015","Croatia","Age reached during the year","Total","Number","Males","6,541",""
"2015","Croatia","Age reached during the year","Total","Number","Females","5,165",""
"2015","Italy","Age reached during the year","Total","Number","Total","280,078",""
"2015","Italy","Age reached during the year","Total","Number","Males","151,002",""
"2015","Italy","Age reached during the year","Total","Number","Females","129,076",""
"2015","Cyprus","Age reached during the year","Total","Number","Total","15,183",""
"2015","Cyprus","Age reached during the year","Total","Number","Males","6,495",""
"2015","Cyprus","Age reached during the year","Total","Number","Females","8,688",""
"2015","Latvia","Age reached during the year","Total","Number","Total","9,479",""
"2015","Latvia","Age reached during the year","Total","Number","Males","5,580",""
"2015","Latvia","Age reached during the year","Total","Number","Females","3,899",""
"2015","Lithuania","Age reached during the year","Total","Number","Total","22,130",""
"2015","Lithuania","Age reached during the year","Total","Number","Males","11,979",""
"2015","Lithuania","Age reached during the year","Total","Number","Females","10,151",""
"2015","Luxembourg","Age reached during the year","Total","Number","Total","23,803",""
"2015","Luxembourg","Age reached during the year","Total","Number","Males","12,997",""
"2015","Luxembourg","Age reached during the year","Total","Number","Females","10,806",""
"2015","Hungary","Age reached during the year","Total","Number","Total","58,344",""
"2015","Hungary","Age reached during the year","Total","Number","Males","33,151",""
"2015","Hungary","Age reached during the year","Total","Number","Females","25,193",""
"2015","Malta","Age reached during the year","Total","Number","Total","16,936",""
"2015","Malta","Age reached during the year","Total","Number","Males","9,594",""
"2015","Malta","Age reached during the year","Total","Number","Females","7,342",""
"2015","Netherlands","Age reached during the year","Total","Number","Total","166,872",""
"2015","Netherlands","Age reached during the year","Total","Number","Males","87,862",""
"2015","Netherlands","Age reached during the year","Total","Number","Females","79,010",""
"2015","Austria","Age reached during the year","Total","Number","Total","166,323",""
"2015","Austria","Age reached during the year","Total","Number","Males","96,978",""
"2015","Austria","Age reached during the year","Total","Number","Females","69,345",""
"2015","Poland","Age reached during the year","Total","Number","Total","218,147","p"
"2015","Poland","Age reached during the year","Total","Number","Males","125,535","p"
"2015","Poland","Age reached during the year","Total","Number","Females","92,612","p"
"2015","Portugal","Age reached during the year","Total","Number","Total","29,896","e"
"2015","Portugal","Age reached during the year","Total","Number","Males","15,122","e"
"2015","Portugal","Age reached during the year","Total","Number","Females","14,774","e"
"2015","Romania","Age reached during the year","Total","Number","Total","132,795","e"
"2015","Romania","Age reached during the year","Total","Number","Males","73,670","e"
"2015","Romania","Age reached during the year","Total","Number","Females","59,125","e"
"2015","Slovenia","Age reached during the year","Total","Number","Total","15,420",""
"2015","Slovenia","Age reached during the year","Total","Number","Males","9,215",""
"2015","Slovenia","Age reached during the year","Total","Number","Females","6,205",""
"2015","Slovakia","Age reached during the year","Total","Number","Total","6,997","p"
"2015","Slovakia","Age reached during the year","Total","Number","Males","4,102","p"
"2015","Slovakia","Age reached during the year","Total","Number","Females","2,895","p"
"2015","Finland","Age reached during the year","Total","Number","Total","28,746",""
"2015","Finland","Age reached during the year","Total","Number","Males","15,160",""
"2015","Finland","Age reached during the year","Total","Number","Females","13,586",""
"2015","Sweden","Age reached during the year","Total","Number","Total","134,240",""
"2015","Sweden","Age reached during the year","Total","Number","Males","73,599",""
"2015","Sweden","Age reached during the year","Total","Number","Females","60,641",""
"2015","Iceland","Age reached during the year","Total","Number","Total","5,635",""
"2015","Iceland","Age reached during the year","Total","Number","Males","3,216",""
"2015","Iceland","Age reached during the year","Total","Number","Females","2,419",""
"2015","Liechtenstein","Age reached during the year","Total","Number","Total","657",""
"2015","Liechtenstein","Age reached during the year","Total","Number","Males","301",""
"2015","Liechtenstein","Age reached during the year","Total","Number","Females","356",""
"2015","Norway","Age reached during the year","Total","Number","Total","60,816",""
"2015","Norway","Age reached during the year","Total","Number","Males","32,695",""
"2015","Norway","Age reached during the year","Total","Number","Females","28,121",""
"2015","Switzerland","Age reached during the year","Total","Number","Total","153,627",""
"2015","Switzerland","Age reached during the year","Total","Number","Males","79,913",""
"2015","Switzerland","Age reached during the year","Total","Number","Females","73,714",""
"2015","United Kingdom","Age reached during the year","Total","Number","Total","631,452",""
"2015","United Kingdom","Age reached during the year","Total","Number","Males","325,158",""
"2015","United Kingdom","Age reached during the year","Total","Number","Females","306,294",""
"2015","Montenegro","Age reached during the year","Total","Number","Total","4,553",""
"2015","Montenegro","Age reached during the year","Total","Number","Males","2,970",""
"2015","Montenegro","Age reached during the year","Total","Number","Females","1,583",""
"2015","North Macedonia","Age reached during the year","Total","Number","Total","1,741",""
"2015","North Macedonia","Age reached during the year","Total","Number","Males","940",""
"2015","North Macedonia","Age reached during the year","Total","Number","Females","801",""
"2016","Belgium","Age reached during the year","Total","Number","Total","123,702",""
"2016","Belgium","Age reached during the year","Total","Number","Males","66,646",""
"2016","Belgium","Age reached during the year","Total","Number","Females","57,056",""
"2016","Bulgaria","Age reached during the year","Total","Number","Total","21,241","p"
"2016","Bulgaria","Age reached during the year","Total","Number","Males","10,941","p"
"2016","Bulgaria","Age reached during the year","Total","Number","Females","10,300","p"
"2016","Czechia","Age reached during the year","Total","Number","Total","64,083",""
"2016","Czechia","Age reached during the year","Total","Number","Males","35,909",""
"2016","Czechia","Age reached during the year","Total","Number","Females","28,174",""
"2016","Denmark","Age reached during the year","Total","Number","Total","74,383",""
"2016","Denmark","Age reached during the year","Total","Number","Males","39,286",""
"2016","Denmark","Age reached during the year","Total","Number","Females","35,097",""
"2016","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","1,029,852","b"
"2016","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Males","591,670","b"
"2016","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Females","438,182","b"
"2016","Estonia","Age reached during the year","Total","Number","Total","14,822",""
"2016","Estonia","Age reached during the year","Total","Number","Males","8,894",""
"2016","Estonia","Age reached during the year","Total","Number","Females","5,928",""
"2016","Ireland","Age reached during the year","Total","Number","Total","85,185",""
"2016","Ireland","Age reached during the year","Total","Number","Males","42,571",""
"2016","Ireland","Age reached during the year","Total","Number","Females","42,614",""
"2016","Greece","Age reached during the year","Total","Number","Total","116,867","b"
"2016","Greece","Age reached during the year","Total","Number","Males","70,384","b"
"2016","Greece","Age reached during the year","Total","Number","Females","46,483","b"
"2016","Spain","Age reached during the year","Total","Number","Total","414,746",""
"2016","Spain","Age reached during the year","Total","Number","Males","204,209",""
"2016","Spain","Age reached during the year","Total","Number","Females","210,537",""
"2016","France","Age reached during the year","Total","Number","Total","377,709",""
"2016","France","Age reached during the year","Total","Number","Males","184,918",""
"2016","France","Age reached during the year","Total","Number","Females","192,791",""
"2016","Croatia","Age reached during the year","Total","Number","Total","13,985",""
"2016","Croatia","Age reached during the year","Total","Number","Males","8,388",""
"2016","Croatia","Age reached during the year","Total","Number","Females","5,597",""
"2016","Italy","Age reached during the year","Total","Number","Total","300,823",""
"2016","Italy","Age reached during the year","Total","Number","Males","169,091",""
"2016","Italy","Age reached during the year","Total","Number","Females","131,732",""
"2016","Cyprus","Age reached during the year","Total","Number","Total","17,391",""
"2016","Cyprus","Age reached during the year","Total","Number","Males","8,562",""
"2016","Cyprus","Age reached during the year","Total","Number","Females","8,829",""
"2016","Latvia","Age reached during the year","Total","Number","Total","8,345",""
"2016","Latvia","Age reached during the year","Total","Number","Males","4,740",""
"2016","Latvia","Age reached during the year","Total","Number","Females","3,605",""
"2016","Lithuania","Age reached during the year","Total","Number","Total","20,162",""
"2016","Lithuania","Age reached during the year","Total","Number","Males","12,489",""
"2016","Lithuania","Age reached during the year","Total","Number","Females","7,673",""
"2016","Luxembourg","Age reached during the year","Total","Number","Total","22,888",""
"2016","Luxembourg","Age reached during the year","Total","Number","Males","12,334",""
"2016","Luxembourg","Age reached during the year","Total","Number","Females","10,554",""
"2016","Hungary","Age reached during the year","Total","Number","Total","53,618",""
"2016","Hungary","Age reached during the year","Total","Number","Males","30,121",""
"2016","Hungary","Age reached during the year","Total","Number","Females","23,497",""
"2016","Malta","Age reached during the year","Total","Number","Total","17,051",""
"2016","Malta","Age reached during the year","Total","Number","Males","9,585",""
"2016","Malta","Age reached during the year","Total","Number","Females","7,466",""
"2016","Netherlands","Age reached during the year","Total","Number","Total","189,232",""
"2016","Netherlands","Age reached during the year","Total","Number","Males","100,739",""
"2016","Netherlands","Age reached during the year","Total","Number","Females","88,493",""
"2016","Austria","Age reached during the year","Total","Number","Total","129,509",""
"2016","Austria","Age reached during the year","Total","Number","Males","70,318",""
"2016","Austria","Age reached during the year","Total","Number","Females","59,191",""
"2016","Poland","Age reached during the year","Total","Number","Total","208,302","ep"
"2016","Poland","Age reached during the year","Total","Number","Males","121,428","ep"
"2016","Poland","Age reached during the year","Total","Number","Females","86,874","ep"
"2016","Portugal","Age reached during the year","Total","Number","Total","29,925","e"
"2016","Portugal","Age reached during the year","Total","Number","Males","15,268","e"
"2016","Portugal","Age reached during the year","Total","Number","Females","14,657","e"
"2016","Romania","Age reached during the year","Total","Number","Total","137,455",""
"2016","Romania","Age reached during the year","Total","Number","Males","79,387",""
"2016","Romania","Age reached during the year","Total","Number","Females","58,068",""
"2016","Slovenia","Age reached during the year","Total","Number","Total","16,623",""
"2016","Slovenia","Age reached during the year","Total","Number","Males","10,417",""
"2016","Slovenia","Age reached during the year","Total","Number","Females","6,206",""
"2016","Slovakia","Age reached during the year","Total","Number","Total","7,686","p"
"2016","Slovakia","Age reached during the year","Total","Number","Males","4,422","p"
"2016","Slovakia","Age reached during the year","Total","Number","Females","3,264","p"
"2016","Finland","Age reached during the year","Total","Number","Total","34,905",""
"2016","Finland","Age reached during the year","Total","Number","Males","19,605",""
"2016","Finland","Age reached during the year","Total","Number","Females","15,300",""
"2016","Sweden","Age reached during the year","Total","Number","Total","163,005",""
"2016","Sweden","Age reached during the year","Total","Number","Males","91,146",""
"2016","Sweden","Age reached during the year","Total","Number","Females","71,859",""
"2016","Iceland","Age reached during the year","Total","Number","Total","8,710",""
"2016","Iceland","Age reached during the year","Total","Number","Males","5,217",""
"2016","Iceland","Age reached during the year","Total","Number","Females","3,493",""
"2016","Liechtenstein","Age reached during the year","Total","Number","Total","607",""
"2016","Liechtenstein","Age reached during the year","Total","Number","Males","311",""
"2016","Liechtenstein","Age reached during the year","Total","Number","Females","296",""
"2016","Norway","Age reached during the year","Total","Number","Total","61,460",""
"2016","Norway","Age reached during the year","Total","Number","Males","33,103",""
"2016","Norway","Age reached during the year","Total","Number","Females","28,357",""
"2016","Switzerland","Age reached during the year","Total","Number","Total","149,305",""
"2016","Switzerland","Age reached during the year","Total","Number","Males","77,949",""
"2016","Switzerland","Age reached during the year","Total","Number","Females","71,356",""
"2016","United Kingdom","Age reached during the year","Total","Number","Total","588,993",""
"2016","United Kingdom","Age reached during the year","Total","Number","Males","313,466",""
"2016","United Kingdom","Age reached during the year","Total","Number","Females","275,527",""
"2016","Montenegro","Age reached during the year","Total","Number","Total","4,904",""
"2016","Montenegro","Age reached during the year","Total","Number","Males","3,264",""
"2016","Montenegro","Age reached during the year","Total","Number","Females","1,640",""
"2016","North Macedonia","Age reached during the year","Total","Number","Total","2,262",""
"2016","North Macedonia","Age reached during the year","Total","Number","Males","1,129",""
"2016","North Macedonia","Age reached during the year","Total","Number","Females","1,133",""
"2017","Belgium","Age reached during the year","Total","Number","Total","126,703",""
"2017","Belgium","Age reached during the year","Total","Number","Males","68,090",""
"2017","Belgium","Age reached during the year","Total","Number","Females","58,613",""
"2017","Bulgaria","Age reached during the year","Total","Number","Total","25,597","p"
"2017","Bulgaria","Age reached during the year","Total","Number","Males","12,471","p"
"2017","Bulgaria","Age reached during the year","Total","Number","Females","13,126","p"
"2017","Czechia","Age reached during the year","Total","Number","Total","51,847",""
"2017","Czechia","Age reached during the year","Total","Number","Males","29,988",""
"2017","Czechia","Age reached during the year","Total","Number","Females","21,859",""
"2017","Denmark","Age reached during the year","Total","Number","Total","68,579",""
"2017","Denmark","Age reached during the year","Total","Number","Males","35,722",""
"2017","Denmark","Age reached during the year","Total","Number","Females","32,857",""
"2017","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","917,109","be"
"2017","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Males","518,530","be"
"2017","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Females","398,579","be"
"2017","Estonia","Age reached during the year","Total","Number","Total","17,616",""
"2017","Estonia","Age reached during the year","Total","Number","Males","10,805",""
"2017","Estonia","Age reached during the year","Total","Number","Females","6,811",""
"2017","Ireland","Age reached during the year","Total","Number","Total","78,499",""
"2017","Ireland","Age reached during the year","Total","Number","Males","37,146",""
"2017","Ireland","Age reached during the year","Total","Number","Females","41,353",""
"2017","Greece","Age reached during the year","Total","Number","Total","112,247",""
"2017","Greece","Age reached during the year","Total","Number","Males","68,140",""
"2017","Greece","Age reached during the year","Total","Number","Females","44,107",""
"2017","Spain","Age reached during the year","Total","Number","Total","532,132",""
"2017","Spain","Age reached during the year","Total","Number","Males","260,161",""
"2017","Spain","Age reached during the year","Total","Number","Females","271,971",""
"2017","France","Age reached during the year","Total","Number","Total","369,621",""
"2017","France","Age reached during the year","Total","Number","Males","180,213",""
"2017","France","Age reached during the year","Total","Number","Females","189,408",""
"2017","Croatia","Age reached during the year","Total","Number","Total","15,553",""
"2017","Croatia","Age reached during the year","Total","Number","Males","9,819",""
"2017","Croatia","Age reached during the year","Total","Number","Females","5,734",""
"2017","Italy","Age reached during the year","Total","Number","Total","343,440",""
"2017","Italy","Age reached during the year","Total","Number","Males","199,940",""
"2017","Italy","Age reached during the year","Total","Number","Females","143,500",""
"2017","Cyprus","Age reached during the year","Total","Number","Total","21,306",""
"2017","Cyprus","Age reached during the year","Total","Number","Males","9,990",""
"2017","Cyprus","Age reached during the year","Total","Number","Females","11,316",""
"2017","Latvia","Age reached during the year","Total","Number","Total","9,916",""
"2017","Latvia","Age reached during the year","Total","Number","Males","6,376",""
"2017","Latvia","Age reached during the year","Total","Number","Females","3,540",""
"2017","Lithuania","Age reached during the year","Total","Number","Total","20,368",""
"2017","Lithuania","Age reached during the year","Total","Number","Males","14,294",""
"2017","Lithuania","Age reached during the year","Total","Number","Females","6,074",""
"2017","Luxembourg","Age reached during the year","Total","Number","Total","24,379",""
"2017","Luxembourg","Age reached during the year","Total","Number","Males","13,110",""
"2017","Luxembourg","Age reached during the year","Total","Number","Females","11,269",""
"2017","Hungary","Age reached during the year","Total","Number","Total","68,070",""
"2017","Hungary","Age reached during the year","Total","Number","Males","38,903",""
"2017","Hungary","Age reached during the year","Total","Number","Females","29,167",""
"2017","Malta","Age reached during the year","Total","Number","Total","21,676",""
"2017","Malta","Age reached during the year","Total","Number","Males","12,535",""
"2017","Malta","Age reached during the year","Total","Number","Females","9,141",""
"2017","Netherlands","Age reached during the year","Total","Number","Total","189,646",""
"2017","Netherlands","Age reached during the year","Total","Number","Males","96,677",""
"2017","Netherlands","Age reached during the year","Total","Number","Females","92,969",""
"2017","Austria","Age reached during the year","Total","Number","Total","111,801",""
"2017","Austria","Age reached during the year","Total","Number","Males","58,938",""
"2017","Austria","Age reached during the year","Total","Number","Females","52,863",""
"2017","Poland","Age reached during the year","Total","Number","Total","209,353","ep"
"2017","Poland","Age reached during the year","Total","Number","Males","117,960","ep"
"2017","Poland","Age reached during the year","Total","Number","Females","91,393","ep"
"2017","Portugal","Age reached during the year","Total","Number","Total","36,639","e"
"2017","Portugal","Age reached during the year","Total","Number","Males","18,121","e"
"2017","Portugal","Age reached during the year","Total","Number","Females","18,518","e"
"2017","Romania","Age reached during the year","Total","Number","Total","177,435","e"
"2017","Romania","Age reached during the year","Total","Number","Males","101,036","e"
"2017","Romania","Age reached during the year","Total","Number","Females","76,399","e"
"2017","Slovenia","Age reached during the year","Total","Number","Total","18,808",""
"2017","Slovenia","Age reached during the year","Total","Number","Males","12,264",""
"2017","Slovenia","Age reached during the year","Total","Number","Females","6,544",""
"2017","Slovakia","Age reached during the year","Total","Number","Total","7,188","p"
"2017","Slovakia","Age reached during the year","Total","Number","Males","3,911","p"
"2017","Slovakia","Age reached during the year","Total","Number","Females","3,277","p"
"2017","Finland","Age reached during the year","Total","Number","Total","31,797",""
"2017","Finland","Age reached during the year","Total","Number","Males","17,216",""
"2017","Finland","Age reached during the year","Total","Number","Females","14,581",""
"2017","Sweden","Age reached during the year","Total","Number","Total","144,489",""
"2017","Sweden","Age reached during the year","Total","Number","Males","77,865",""
"2017","Sweden","Age reached during the year","Total","Number","Females","66,624",""
"2017","Iceland","Age reached during the year","Total","Number","Total","12,116",""
"2017","Iceland","Age reached during the year","Total","Number","Males","7,589",""
"2017","Iceland","Age reached during the year","Total","Number","Females","4,527",""
"2017","Liechtenstein","Age reached during the year","Total","Number","Total","645",""
"2017","Liechtenstein","Age reached during the year","Total","Number","Males","325",""
"2017","Liechtenstein","Age reached during the year","Total","Number","Females","320",""
"2017","Norway","Age reached during the year","Total","Number","Total","53,351",""
"2017","Norway","Age reached during the year","Total","Number","Males","27,469",""
"2017","Norway","Age reached during the year","Total","Number","Females","25,882",""
"2017","Switzerland","Age reached during the year","Total","Number","Total","143,377",""
"2017","Switzerland","Age reached during the year","Total","Number","Males","75,043",""
"2017","Switzerland","Age reached during the year","Total","Number","Females","68,334",""
"2017","United Kingdom","Age reached during the year","Total","Number","Total","644,209",""
"2017","United Kingdom","Age reached during the year","Total","Number","Males","346,661",""
"2017","United Kingdom","Age reached during the year","Total","Number","Females","297,548",""
"2017","Montenegro","Age reached during the year","Total","Number","Total","6,684",""
"2017","Montenegro","Age reached during the year","Total","Number","Males","4,726",""
"2017","Montenegro","Age reached during the year","Total","Number","Females","1,958",""
"2017","North Macedonia","Age reached during the year","Total","Number","Total","2,064",""
"2017","North Macedonia","Age reached during the year","Total","Number","Males","1,090",""
"2017","North Macedonia","Age reached during the year","Total","Number","Females","974",""
"2018","Belgium","Age reached during the year","Total","Number","Total","137,860",""
"2018","Belgium","Age reached during the year","Total","Number","Males","74,696",""
"2018","Belgium","Age reached during the year","Total","Number","Females","63,164",""
"2018","Bulgaria","Age reached during the year","Total","Number","Total","29,559","p"
"2018","Bulgaria","Age reached during the year","Total","Number","Males","14,586","p"
"2018","Bulgaria","Age reached during the year","Total","Number","Females","14,973","p"
"2018","Czechia","Age reached during the year","Total","Number","Total","65,910",""
"2018","Czechia","Age reached during the year","Total","Number","Males","39,307",""
"2018","Czechia","Age reached during the year","Total","Number","Females","26,603",""
"2018","Denmark","Age reached during the year","Total","Number","Total","64,669",""
"2018","Denmark","Age reached during the year","Total","Number","Males","33,803",""
"2018","Denmark","Age reached during the year","Total","Number","Females","30,866",""
"2018","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","893,886","be"
"2018","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Males","507,935","be"
"2018","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Females","385,951","be"
"2018","Estonia","Age reached during the year","Total","Number","Total","17,547",""
"2018","Estonia","Age reached during the year","Total","Number","Males","10,672",""
"2018","Estonia","Age reached during the year","Total","Number","Females","6,875",""
"2018","Ireland","Age reached during the year","Total","Number","Total","97,712",""
"2018","Ireland","Age reached during the year","Total","Number","Males","50,434",""
"2018","Ireland","Age reached during the year","Total","Number","Females","47,278",""
"2018","Greece","Age reached during the year","Total","Number","Total","119,489",""
"2018","Greece","Age reached during the year","Total","Number","Males","72,685",""
"2018","Greece","Age reached during the year","Total","Number","Females","46,804",""
"2018","Spain","Age reached during the year","Total","Number","Total","643,684",""
"2018","Spain","Age reached during the year","Total","Number","Males","319,082",""
"2018","Spain","Age reached during the year","Total","Number","Females","324,602",""
"2018","France","Age reached during the year","Total","Number","Total","387,158",""
"2018","France","Age reached during the year","Total","Number","Males","190,126",""
"2018","France","Age reached during the year","Total","Number","Females","197,032",""
"2018","Croatia","Age reached during the year","Total","Number","Total","26,029",""
"2018","Croatia","Age reached during the year","Total","Number","Males","19,415",""
"2018","Croatia","Age reached during the year","Total","Number","Females","6,614",""
"2018","Italy","Age reached during the year","Total","Number","Total","332,324",""
"2018","Italy","Age reached during the year","Total","Number","Males","184,941",""
"2018","Italy","Age reached during the year","Total","Number","Females","147,383",""
"2018","Cyprus","Age reached during the year","Total","Number","Total","23,442",""
"2018","Cyprus","Age reached during the year","Total","Number","Males","11,233",""
"2018","Cyprus","Age reached during the year","Total","Number","Females","12,209",""
"2018","Latvia","Age reached during the year","Total","Number","Total","10,909",""
"2018","Latvia","Age reached during the year","Total","Number","Males","7,435",""
"2018","Latvia","Age reached during the year","Total","Number","Females","3,474",""
"2018","Lithuania","Age reached during the year","Total","Number","Total","28,914",""
"2018","Lithuania","Age reached during the year","Total","Number","Males","19,981",""
"2018","Lithuania","Age reached during the year","Total","Number","Females","8,933",""
"2018","Luxembourg","Age reached during the year","Total","Number","Total","24,644",""
"2018","Luxembourg","Age reached during the year","Total","Number","Males","13,275",""
"2018","Luxembourg","Age reached during the year","Total","Number","Females","11,369",""
"2018","Hungary","Age reached during the year","Total","Number","Total","82,937",""
"2018","Hungary","Age reached during the year","Total","Number","Males","48,922",""
"2018","Hungary","Age reached during the year","Total","Number","Females","34,015",""
"2018","Malta","Age reached during the year","Total","Number","Total","26,444",""
